ID;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;RATIO;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month
28234;41;0;0;0;0;0;0;1,498;2120;2500;1905;1500;1200;1200;0
28235;43;0;0;0;0;0;0;0,9775;9029;10000;9084;10042;10000;10000;0
28236;37;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;150;1
28237;40;0;-1;-1;-1;-1;-1;0,1791;35729;72031;0;66020;23776;32948;0
28238;43;-2;-2;-2;-2;-2;-2;0,0535;17980;4897;3008;3920;19282;52087;0
28239;47;-1;-1;-1;-1;0;0;0,387;390;0;5780;6611;0;0;0
28240;34;0;0;0;0;-1;-1;0,9024;1307;1200;1012;2530;6727;56;1
28241;37;-2;-2;-2;-2;-2;-2;0,0325;0;10776;0;442;0;297;0
28242;46;0;0;2;0;0;0;1,0016;10700;0;5000;4000;4000;5000;0
28243;44;2;0;0;0;0;0;0,8214;1662;1696;1689;1016;893;1100;1
28244;37;0;0;0;0;0;0;1,7244;4300;5000;4109;3100;3322;3472;0
28245;42;0;0;0;0;0;0;1,7013;6301;8000;5000;6800;0;0;0
28246;32;1;2;0;0;0;0;1,4217;0;3448;2383;1609;2000;2000;1
28247;41;-1;-1;-1;-1;-1;-1;0,2506;7944;1080;0;40100;18899;4180;0
28248;32;0;0;-2;-2;-2;-2;0,1151;0;0;0;710;1042;0;0
28249;33;-2;-2;-2;-2;-2;-2;0,2891;7430;4144;57836;1810;0;3018;0
28250;33;1;-1;-1;-1;0;0;0,0057;353;0;863;0;0;0;0
28251;34;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28252;37;0;0;0;0;-1;-1;0,176;5020;5000;1000;2994;0;0;0
28253;48;-1;-1;-1;-1;-1;-1;0,1579;5333;15798;390;2265;1823;780;0
28254;38;0;0;0;0;0;0;1,0204;2300;2210;3300;1910;1530;1600;0
28255;42;-1;-1;-1;-1;-1;-1;0,122;4905;9764;3829;4248;3747;3569;0
28256;41;0;0;0;0;0;0;0,6121;1400;1337;3000;951;2000;21604;0
28257;45;0;0;0;0;0;0;0,8078;10041;10064;9238;6000;8044;7030;0
28258;36;-1;-1;-1;-1;-1;-1;0,0084;1511;0;1783;1000;150;14780;0
28259;48;-2;-2;-2;-2;-2;-2;0,007;0;1611;1498;1301;309;823;0
28260;43;0;0;2;0;0;2;1,1296;4000;0;3000;2900;0;1091;0
28261;44;0;0;0;0;0;0;0,9974;9428;6729;5022;4447;5699;5498;1
28262;42;2;3;2;2;2;2;1,0256;900;1600;800;950;1000;800;1
28263;34;-2;-2;-2;-2;-2;-2;0,0036;390;390;390;390;584;91;0
28264;43;0;0;0;0;0;0;1,0072;5100;2600;2011;2000;3510;2000;0
28265;41;0;0;0;0;-1;0;1,028;2000;2400;3000;16087;1000;800;0
28266;38;-1;-1;-1;-1;-1;-1;0,0087;873;1392;0;696;696;696;1
28267;44;1;-1;-1;-1;-1;-1;0,0561;909;311;7867;1031;1117;0;0
28268;43;0;0;0;0;0;0;0,047;1279;1295;1300;468;2816;5893;0
28269;34;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28270;49;0;0;2;2;0;0;0,7111;2200;1000;1000;1000;1000;1000;1
28271;44;-1;-1;-1;-1;-1;-1;0,0043;390;390;390;390;390;390;1
28272;38;0;0;0;0;0;0;0,5084;3000;3500;3000;2500;2000;2000;0
28273;31;-2;-2;-1;0;0;-1;0,9711;20;21431;2300;558;4403;0;0
28274;31;-2;-2;-2;-2;-2;-2;0,0295;6792;0;147;0;0;176;0
28275;42;0;0;0;0;0;0;0,2142;3169;3243;3200;3185;3500;3500;0
28276;40;0;0;0;0;0;0;0,0851;1300;1200;1200;500;500;1000;0
28277;40;0;0;0;0;0;-1;0,983;8139;10007;5609;2000;151139;6000;1
28278;49;-2;-2;-2;-2;-2;-2;0,8133;217773;200304;2759;316;305;2596;0
28279;45;0;0;0;0;0;0;1,195;26345;24612;22625;12344;12776;11852;0
28280;36;-2;-1;-1;-1;-1;-1;0,0102;885;669;656;827;2376;943;0
28281;46;0;0;0;0;0;0;0,7233;1600;1300;2000;600;1000;700;0
28282;36;-1;-1;-1;-1;-1;-1;0,0418;396;396;596;13386;396;396;0
28283;41;0;0;0;0;0;0;0,9648;4500;2000;2000;5000;2023;806;1
28284;42;-1;-1;-1;-1;0;0;0,097;390;390;17475;611;629;625;0
28285;41;0;0;0;0;0;0;0,7392;5739;4700;4316;4090;4245;5000;0
28286;32;0;-1;0;0;0;-2;0,525;1223;1066;1032;0;0;0;1
28287;32;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
28288;32;2;0;0;0;0;0;0,9707;3007;1794;2000;967;1000;870;1
28289;44;0;0;0;0;0;0;0,9964;2000;2000;2000;1100;1586;506;0
28290;36;2;0;0;0;0;0;0,8292;2000;2000;2090;1000;648;2000;1
28291;38;-1;-1;0;-1;-1;-1;0,119;10426;11820;21040;2234;10641;0;0
28292;46;0;0;0;0;0;0;0,9739;11000;10000;10000;6000;6000;5000;0
28293;29;-1;-1;-1;-1;-1;-1;0,3439;1473;26876;53390;35292;61910;23913;0
28294;29;0;0;0;2;0;0;0,7661;11021;15000;0;6059;5068;5123;0
28295;30;0;0;0;0;0;0;0,9933;3402;3663;3788;2695;2772;2903;0
28296;30;-1;-1;-1;-1;-1;-1;0,047;5290;2711;4476;4069;5161;8026;0
28297;31;-1;-1;-1;-1;-1;-1;0,0748;1240;3682;4704;5258;1248;9600;0
28298;31;3;3;2;2;2;2;0,8976;0;1600;1200;0;2200;0;1
28299;31;0;0;0;0;0;0;0,9572;1800;2000;1600;1000;1000;1000;0
28300;46;0;0;0;0;0;0;0,9668;2815;2345;1763;1854;1737;1774;0
28301;42;0;0;0;0;0;0;1,0173;1809;1956;2234;369;330;343;0
28302;34;2;2;2;4;3;3;0,162;1300;2000;0;800;0;0;0
28303;34;0;0;0;0;0;0;0,7645;6105;6345;7027;6000;5000;7000;0
28304;41;0;0;0;0;0;0;0,3868;5000;5000;2000;1000;2000;1000;0
28305;29;1;2;2;2;2;2;1,0717;0;7400;3000;0;5700;3000;0
28306;40;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28307;30;0;0;0;0;0;0;0,0709;1200;1500;1431;369;1000;1000;0
28308;31;2;0;0;0;0;0;0,3863;2009;1751;1500;1000;779;545;1
28309;44;0;0;0;0;0;0;0,9755;3500;3000;1500;1000;2000;2000;0
28310;36;-1;-1;-1;-1;-1;-1;0,0517;7174;11044;15895;8607;8843;3000;0
28311;36;-2;-2;-2;-2;-1;-1;0,0217;1979;0;0;6536;1400;50000;0
28312;38;0;0;0;2;0;0;0,8718;4017;7121;94;2408;2513;2716;0
28313;29;0;0;0;0;0;0;0,702;4000;5030;10000;5000;10000;10000;0
28314;34;-2;-1;-1;-1;-1;-2;0,0196;360;389;978;0;2358;0;0
28315;48;-2;-1;2;-1;0;0;0,1646;11257;0;6309;0;2986;0;1
28316;37;-2;-2;-2;-2;-1;-1;0,0477;8478;1300;0;2000;0;1659;0
28317;27;0;-1;-1;0;0;0;0,6609;11512;39511;1866;1400;2000;1300;0
28318;29;0;0;0;0;0;0;0,9731;1265;1200;1500;400;1000;273;0
28319;35;-2;-1;-1;-1;-2;-2;0,1036;6336;3447;11449;2433;23832;742;0
28320;27;1;2;2;2;2;2;0,2883;1500;1500;0;1200;0;1500;0
28321;28;-2;-2;-2;-2;-2;-2;0,1044;7555;36698;9124;13074;5107;18830;0
28322;28;-2;-2;-2;-2;-2;-2;0,0351;7066;1473;1473;486;3442;12;1
28323;28;-2;-2;-2;-2;-2;-2;0,0119;806;1801;0;0;0;0;0
28324;29;2;2;2;2;2;2;0,6302;5500;1308;7623;3900;11;7700;1
28325;30;0;0;0;0;0;0;0,9669;1315;1522;1200;0;6000;10655;0
28326;30;-1;0;0;0;0;0;1,6117;2716;2570;2720;2350;2500;2660;1
28327;32;0;0;0;0;0;0;0,0663;1568;1714;1000;1000;142;5000;0
28328;42;-1;-1;-1;-1;-1;-1;0,0084;776;776;776;776;926;776;0
28329;31;0;0;-1;0;0;-1;0,1678;10000;9015;2000;10000;2512;67826;0
28330;31;0;0;0;0;0;0;0,9976;7736;7100;8300;4800;4396;4200;0
28331;32;1;-1;0;0;-2;-2;0,2401;72071;2050;0;0;0;1188;0
28332;34;1;-1;0;0;0;0;0,0832;5010;3000;5000;3020;5000;5000;0
28333;34;0;0;0;0;-1;-1;0,1172;4000;2650;1043;42000;40666;48424;0
28334;34;0;0;0;-1;-1;-1;0,1248;1000;159;1778;28704;19474;650;0
28335;33;-1;-1;-1;-1;-1;6;0,0138;460;0;3600;2250;0;0;0
28336;41;0;0;0;0;0;0;1,0013;1760;2162;2380;619;798;1000;0
28337;43;0;0;0;0;0;0;0,9762;3631;3177;2600;3000;1691;695;0
28338;45;-1;-1;-1;-1;-1;-1;0,3464;0;1800;2000;60000;29331;0;0
28339;40;0;0;0;0;0;0;0,2447;2000;2000;1090;2300;4500;1050;0
28340;36;0;0;0;0;0;0;0,0692;2006;1529;5063;5000;10010;10135;0
28341;40;-1;-1;-1;2;-1;0;0,2631;390;2974;0;5262;88;1612;1
28342;42;-1;-1;2;-1;-1;2;0,1096;5481;0;759;5328;1;2932;0
28343;36;-1;-1;-1;-1;-1;-1;0,0211;2081;198;9532;3420;130;878;0
28344;38;1;-2;-1;-1;-1;-2;0,1996;0;2000;51002;2;0;2000;0
28345;40;0;0;2;2;-2;-2;1,0647;5300;0;0;0;0;0;0
28346;40;0;0;0;0;0;0;1,0426;8562;7071;6574;5938;5867;7704;0
28347;41;0;0;0;0;0;0;0,8074;2000;1600;2000;2000;2000;2000;0
28348;37;-2;-2;-2;-2;-2;-2;0,0446;6514;0;0;0;17317;0;0
28349;36;0;0;0;0;0;0;0,4964;5600;5000;5900;4400;4600;5100;0
28350;36;2;2;2;2;2;0;1,0042;9000;6600;7000;0;4500;4410;1
28351;35;1;-2;-1;0;0;0;0,9177;16918;37596;31802;30615;21346;10678;0
28352;44;0;0;2;2;2;2;0,9918;3400;1600;0;2220;0;1100;0
28353;36;0;0;0;0;0;0;0,284;2200;3003;2800;1834;1850;3000;0
28354;39;0;0;0;0;0;-1;0,3559;5011;5000;6538;4167;3527;7521;0
28355;39;-2;-2;-2;-2;-2;-2;0,0051;0;0;0;0;0;0;0
28356;42;-1;-1;-1;-1;0;-1;0,269;11935;32887;115683;0;37210;29559;0
28357;43;0;0;0;0;0;0;0,8312;7000;7000;7000;5100;5300;5030;0
28358;32;-1;-1;2;0;-1;-1;0,1446;3578;0;10700;30367;19644;4431;0
28359;32;-2;-2;-2;-2;-2;-2;0,1939;54318;4281;6985;29264;8873;14394;0
28360;47;-2;-2;-2;-2;-2;-2;0,0399;396;5345;396;396;6396;396;0
28361;40;-2;-2;-2;-2;-2;-2;0,0743;0;15689;504;784;757;2005;0
28362;40;-1;-1;-1;-1;-1;-1;0,0401;8030;5020;5451;2619;5188;8794;0
28363;30;-1;-1;0;0;0;0;0,0533;5939;2624;3004;3090;11325;3282;0
28364;35;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28365;35;1;2;2;2;2;2;0,435;1852;0;3711;1550;0;1400;1
28366;38;-1;-1;2;-1;0;0;0,1622;3963;16;4527;675;0;1015;0
28367;39;1;2;2;2;2;0;0,5145;1200;0;1700;0;1000;1500;1
28368;37;-2;-2;-1;0;0;0;0,0666;26;20018;1072;206;6003;0;0
28369;39;-1;-1;-1;-1;-1;-1;0,0304;14029;2978;11402;12802;7090;793;0
28370;42;0;0;0;0;0;0;0,5332;1519;2000;2000;1312;3200;1200;0
28371;36;-1;-1;-1;2;0;-1;0,0209;836;1700;836;0;836;390;0
28372;40;-2;-1;2;2;-2;-1;0,0616;6163;0;3809;0;3691;1328;0
28373;41;2;2;2;2;2;2;0,3691;3680;400;3000;1500;0;3100;1
28374;36;0;0;0;0;0;0;1,6962;1766;2148;2130;1200;1012;2034;0
28375;36;1;2;2;0;0;0;0,9819;3000;0;2700;2950;3000;2600;1
28376;37;0;0;0;0;0;0;0,7142;4000;4500;4190;3500;4000;4000;0
28377;36;2;2;2;2;0;0;0,9825;0;4700;0;2004;3500;0;0
28378;44;0;0;0;0;0;0;0,4287;4500;3600;3100;2900;2600;2700;0
28379;39;0;0;0;0;0;0;0,6772;10000;10000;7619;7000;8000;7000;0
28380;32;0;0;0;0;0;0;0,9054;2000;1500;1239;612;607;2593;0
28381;33;0;0;-1;-1;-1;-1;0,0253;6018;1110;1927;5649;1703;2009;0
28382;34;0;0;0;0;0;0;0,7681;10000;5000;4000;4000;3290;3200;0
28383;31;0;0;2;0;0;0;0,8827;4808;0;2169;2500;10400;0;0
28384;42;0;0;0;0;-2;-2;0,5863;1748;1000;0;0;0;0;0
28385;46;-1;2;-1;0;0;0;0,058;357;8510;5244;2174;0;3371;1
28386;35;1;-2;-2;-2;-1;-1;0,0031;0;0;0;249;317;0;0
28387;40;0;0;0;-1;-1;-1;0,5036;4000;1010;1569;5580;2211;0;1
28388;34;0;0;0;0;0;0;1,0207;2100;2329;2943;990;1168;975;0
28389;42;0;0;0;0;0;0;0,795;10021;4000;15046;20000;0;10090;0
28390;38;0;0;-1;-1;0;0;0,2184;3000;4521;24000;10000;30000;6432;0
28391;39;0;0;0;0;0;0;1,0191;6001;6401;6384;4600;4800;4400;0
28392;42;0;0;2;0;0;0;0,6395;3644;0;1766;1036;2700;0;0
28393;31;0;0;0;0;2;2;0,7405;1194;1319;23924;1500;0;1500;0
28394;37;0;0;0;0;0;0;0,8662;3755;3676;3637;3000;3040;2938;0
28395;40;-2;-2;-2;-2;-2;-2;0,068;4183;8603;11709;15823;7937;5302;0
28396;43;0;0;0;0;0;0;1,017;3500;3500;3400;4000;4000;3000;0
28397;31;-1;0;0;0;0;-2;0,3761;5000;5000;4000;0;0;3300;0
28398;33;1;2;0;0;2;0;0,9889;0;2750;4850;0;2180;2400;0
28399;36;-2;-2;-2;-2;-2;-2;0,0234;608;4695;2008;164;3383;4331;0
28400;41;-2;-2;-2;-2;-2;-2;0,1202;1376;3343;11973;9700;38473;29757;0
28401;47;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28402;45;0;0;0;0;-1;-1;0,4889;1063;1089;1000;3899;3383;0;0
28403;27;-1;-1;2;-1;-1;-1;0,1615;12961;0;2403;407;3176;7336;1
28404;29;-1;0;0;0;0;0;0,4957;3831;3357;2098;610;763;1131;0
28405;27;0;0;0;0;0;0;0,1184;1068;1114;1000;120;0;0;1
28406;28;0;0;2;0;0;0;1,1741;26085;13566;18975;11096;35204;10121;0
28407;28;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28408;28;1;2;0;0;0;0;1,0291;0;1358;1065;327;187;325;0
28409;28;0;0;0;0;0;0;0,4674;5000;5000;3000;3000;11500;10000;0
28410;34;-1;-1;-1;-1;-1;-1;0,1161;9295;2500;3045;1456;6541;0;0
28411;28;-2;-2;-2;-2;-2;-2;0,0081;1154;0;1954;0;0;0;0
28412;28;0;0;0;0;0;0;0,1529;1335;1307;1178;1500;1500;1000;0
28413;29;0;-1;-1;-1;0;0;0,2968;16787;16514;100940;20229;25;8;0
28414;28;0;0;0;0;0;-1;1,0234;10200;4000;10000;11700;53606;5000;0
28415;29;0;0;-1;-1;-1;-1;0,0995;1000;2277;1132;1289;0;2080;0
28416;29;0;0;0;0;0;0;0,8713;3400;3350;3000;2400;2500;2382;0
28417;29;0;0;-1;-1;0;0;0,0538;2102;3000;6000;5000;2000;2000;0
28418;30;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28419;29;2;0;0;0;0;0;0,1641;8000;3000;3000;6000;5000;1136;0
28420;29;0;0;0;0;0;2;0,2255;1500;1600;1300;1100;700;700;1
28421;29;0;0;0;0;0;0;0,1435;2011;3000;20000;5000;2000;3000;0
28422;32;-2;-2;-2;-2;-2;-2;0,5387;14181;70505;20749;7469;5997;1978;0
28423;32;0;0;0;0;0;0;0,5059;5225;5091;3528;0;0;6740;0
28424;31;0;0;0;0;0;0;0,3706;2555;2027;1045;1000;500;10000;0
28425;31;0;0;0;0;0;0;0,5649;10000;10000;8000;10000;10000;12097;0
28426;30;0;0;0;2;0;0;0,8032;6000;19078;0;5000;5000;4500;1
28427;30;1;2;2;2;2;2;0,9515;2100;2000;1800;2700;2000;1700;0
28428;31;-2;-2;-2;-2;-2;-2;0,1958;4771;538;15664;150;1150;791;0
28429;33;0;0;0;0;0;0;0,2112;3000;3000;2300;2203;1858;1815;0
28430;33;1;-1;0;0;0;0;0,0796;7933;2000;2000;1000;2000;1000;0
28431;33;0;0;0;0;0;0;0,8359;7757;7697;7657;7771;7870;7889;0
28432;33;-2;-2;-2;-2;-1;0;0,0492;747;0;0;3937;0;0;0
28433;33;-1;-1;-1;0;0;-1;0,2613;8022;34000;100028;0;151;2682;0
28434;44;1;2;2;0;0;0;0,9209;2000;0;2000;2000;3000;0;1
28435;45;0;0;0;0;0;0;0,8374;2124;2037;1130;295;302;296;0
28436;34;-2;-2;-2;-2;-2;-2;0,0006;0;0;167;810;0;3310;0
28437;45;-1;0;0;0;0;-1;0,465;1228;1156;1200;8;37201;591;0
28438;35;-1;-1;-2;-2;-2;-2;0,0255;2500;0;0;0;0;0;0
28439;37;-2;-2;-2;-2;-2;-2;0,0019;217;300;200;0;600;200;0
28440;48;0;-1;-1;-1;-1;-1;0,4132;1945;2587;2108;1936;2071;0;0
28441;34;0;0;0;0;0;0;0,999;4545;2700;4000;3000;3000;4000;0
28442;40;0;0;0;0;0;0;0,4169;30000;25000;50007;10000;20000;30363;0
28443;37;2;2;2;0;0;0;0,3701;4300;0;9076;8788;1000;2000;0
28444;36;0;0;0;0;0;0;0,7988;10051;5013;3044;5006;5012;5046;0
28445;42;0;0;0;0;0;0;0,2732;1184;1206;1216;474;642;492;0
28446;47;0;0;0;0;0;0;0,3532;3555;3000;2028;3354;2328;7300;0
28447;44;-2;-2;-2;-2;-2;-2;0,0659;6626;6583;3179;18462;7633;6007;0
28448;45;0;0;0;0;0;0;0,3949;7000;2500;1300;0;0;0;0
28449;49;-2;-2;-2;-2;-2;-2;0,0567;9122;12228;19850;8800;4260;17660;0
28450;33;0;0;-2;-2;-2;-2;0,47;0;0;0;0;0;0;0
28451;37;-2;-2;-2;-2;-2;-2;0,7119;0;0;203000;400;310135;1000;0
28452;35;0;0;0;0;0;0;0,7306;5000;5000;10000;5000;5000;5000;0
28453;37;0;0;0;0;0;2;0,9566;3010;5004;10000;5200;0;1181;0
28454;40;2;2;2;2;0;0;0,3273;0;12000;0;5900;5000;4500;1
28455;36;0;0;0;0;0;0;0,9718;3340;2044;1773;1181;1215;1297;1
28456;45;-1;-1;-1;-1;-1;-1;0,5392;6990;10785;390;6210;1040;9113;0
28457;46;0;0;2;0;0;0;0,3369;4500;0;1600;1000;2800;0;0
28458;36;-1;-1;-1;-1;-1;-1;0,0018;326;326;326;326;326;326;0
28459;42;-2;-2;-2;-2;-1;0;0,7209;1473;1863;0;119001;5000;4500;0
28460;35;2;2;2;2;-1;-1;0,0052;500;1000;0;500;0;0;1
28461;38;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
28462;39;1;2;0;0;0;0;0,6175;3000;4000;4000;4000;4100;4100;0
28463;45;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28464;34;0;0;0;-1;0;-1;1,1575;1019;990;23965;371;7738;3638;0
28465;49;1;-1;-1;-1;-1;-1;0,0591;970;8867;0;600;0;0;0
28466;40;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
28467;37;-2;-2;-2;-2;-2;-2;0,0006;0;0;0;0;239;0;0
28468;35;-1;-1;-1;-1;-1;0;0,0252;869;6574;3551;3700;0;1047;0
28469;34;-2;-2;-2;-2;-2;-2;0,0693;35454;6229;11534;12564;18192;32550;0
28470;41;-2;-2;-1;-1;-1;2;0,0409;0;1650;8188;428;0;5500;0
28471;45;0;0;-1;-1;-2;-2;0,1308;1000;1000;0;0;0;62130;0
28472;32;0;0;0;2;0;0;0,6356;5058;11518;0;4600;4800;4300;0
28473;37;0;0;0;0;0;0;0,7594;1785;7320;1700;1200;1400;2;0
28474;36;1;-1;-1;-1;-1;-1;0,1064;17029;1283;4404;0;535;0;0
28475;33;0;0;0;0;0;-2;0,3151;1300;1210;1000;0;0;56990;0
28476;30;0;0;0;0;0;0;0,5909;3000;3000;3000;3000;2000;3000;0
28477;38;1;-1;-1;-2;-2;-2;0,1;2000;0;0;0;0;0;1
28478;47;0;0;0;0;0;0;0,9952;3477;2972;2853;2739;2852;2873;0
28479;35;-1;-1;-1;-1;-1;0;0,0269;2691;326;326;652;0;326;1
28480;39;0;0;0;0;0;0;1,0148;8900;9500;8000;8000;19000;10000;0
28481;31;1;-2;-2;-2;-2;-1;0,0105;0;0;0;0;1800;1167;0
28482;31;2;2;2;2;2;2;0,9123;4550;3150;4900;3500;4000;3900;1
28483;44;-1;-1;-1;-1;-1;-1;0,0292;1463;1276;827;105;270;573;0
28484;41;0;0;-2;-2;-2;-2;0,0269;0;0;0;0;0;2000;0
28485;44;0;0;0;0;0;0;0,4184;1232;1256;1268;587;607;611;0
28486;39;-2;-2;-2;-2;-2;-2;0,038;2400;0;0;0;0;0;0
28487;41;1;2;3;2;0;0;1,0523;3100;3;0;700;500;3000;0
28488;36;1;-2;-2;-2;-2;-1;0,0609;0;0;0;0;10970;0;0
28489;41;1;2;2;2;0;0;0,4633;2000;2101;0;2201;1000;0;1
28490;37;0;0;0;0;0;0;0,2234;1602;1624;1330;949;976;988;0
28491;39;0;0;0;2;0;0;1,0117;1285;2608;310;1835;707;873;1
28492;36;0;0;2;0;0;2;0,5582;3000;0;3000;2000;0;2000;0
28493;47;2;0;0;0;0;0;1,003;2100;2200;2000;2000;1755;1804;1
28494;30;-1;-1;-1;-1;0;0;0,0065;200;200;959;0;931;0;0
28495;31;0;0;0;0;-2;-2;0,2214;1500;1000;0;0;3000;40000;0
28496;34;-2;-2;-2;-2;-2;-2;0,0042;0;0;0;0;1280;0;0
28497;36;0;0;0;0;0;0;0,9756;11000;11300;10500;10100;10000;9600;0
28498;37;0;0;0;0;0;0;0,1404;1574;1640;3000;3000;4016;2049;0
28499;30;-1;-1;-1;-1;-1;-1;0,0275;5793;1181;1031;1430;1031;1031;0
28500;34;-2;-2;-2;-1;0;0;0,1303;2985;11247;27500;0;21380;0;0
28501;35;-2;-2;-1;-1;0;0;0,0683;10421;566;12008;8012;343;2630;0
28502;39;1;2;2;0;0;0;1;1800;0;2400;0;400;1000;0
28503;31;0;0;0;0;0;0;0,7302;4600;4523;4300;3300;3400;3600;0
28504;36;2;2;2;2;2;2;0,7779;12924;5800;4200;4300;4400;4700;1
28505;46;-1;-1;-1;-1;-1;-1;0,0373;390;390;390;1200;1869;3610;0
28506;37;-1;-1;-1;-1;-1;-1;0,1478;2157;4204;390;390;540;540;0
28507;28;-2;-2;-2;-1;0;0;0,2199;12;5011;8049;53008;5004;7000;0
28508;28;0;0;0;0;0;0;0,7332;6600;3711;3100;2500;3019;45200;0
28509;29;0;0;0;0;0;0;0,5202;2000;2500;3300;2150;1500;6200;0
28510;40;0;0;0;0;0;0;0,4619;4224;3650;5000;3640;3500;3500;0
28511;42;0;0;0;0;0;0;0,8701;70000;140000;13000;11000;20000;8000;0
28512;47;0;0;0;0;0;0;1,0178;7200;7222;7300;7100;7380;7200;0
28513;28;-1;-1;-1;-1;-1;-1;0,0323;3634;4436;1978;3781;1732;715;0
28514;31;-1;-1;-1;0;-1;-1;0,2081;9293;19905;15452;11388;28017;19364;0
28515;30;0;0;0;0;0;0;0,9501;1800;1441;1455;1000;1100;2500;1
28516;33;-2;-2;-2;-2;-2;-2;0,223;27007;32715;33475;27808;2261;169465;0
28517;34;0;0;2;2;0;0;1,0377;18000;8000;0;6000;6200;7000;1
28518;34;0;0;0;0;0;0;0,2658;2068;1331;1029;353;208;20711;0
28519;30;0;0;0;0;0;0;1,0067;1813;1895;2200;1595;1653;1709;0
28520;24;0;0;0;0;0;0;0,2398;1374;1235;1101;270;1000;1000;0
28521;47;0;0;3;2;2;0;0,2877;5000;0;1400;0;659;664;0
28522;37;2;2;2;2;0;0;1,2768;8840;3560;0;3912;3832;3508;1
28523;34;0;0;0;-1;-1;-2;0,1028;24143;0;1180;0;0;0;0
28524;38;0;0;0;0;0;0;0,8399;8005;15000;10000;7000;5000;8000;0
28525;29;0;0;0;0;0;0;0,3561;1710;1500;1700;1000;1000;1000;0
28526;30;0;0;0;0;0;0;0,8503;3528;3500;3500;4000;3500;3500;0
28527;32;-1;2;-1;-1;-2;-1;0,3753;0;33812;0;0;256;3500;0
28528;32;0;0;0;0;0;0;0,0652;5000;10000;5000;3500;0;0;0
28529;34;0;0;0;0;0;0;0,963;2642;3000;3274;3000;3000;3100;0
28530;36;-1;-1;-1;2;-1;-1;0,0626;626;1252;0;626;776;626;1
28531;48;0;0;0;0;0;0;0,9714;2028;2453;2329;431;300;500;0
28532;40;2;2;2;2;2;2;0,4455;4200;4100;3000;3400;3500;0;1
28533;44;1;2;3;2;4;3;0,3378;2100;1000;2300;0;0;0;1
28534;31;1;2;2;2;0;0;0,2604;0;5000;0;5000;3000;0;1
28535;31;2;2;-1;0;0;0;1,0533;1132;60994;1436;1047;1056;1053;1
28536;32;-1;0;0;0;0;0;0,6779;2429;3120;3300;10000;3200;3200;0
28537;32;1;-2;-1;-1;-1;-1;0,0926;0;1900;7411;1900;0;0;0
28538;32;2;0;0;2;2;2;0,9798;6000;20000;2000;3500;15000;6000;0
28539;33;-1;-1;-1;-1;-1;0;0,0227;4008;1438;5328;6814;114;1740;0
28540;30;0;-1;-1;-1;0;0;0,1126;1079;3000;25916;2219;4000;6000;0
28541;30;1;-1;0;0;0;0;0,4229;120000;18008;20000;12000;5000;3000;0
28542;31;-1;0;0;0;0;0;0,0272;1091;2000;1222;2400;3000;2000;0
28543;35;0;0;0;0;0;2;0,3208;2500;2700;2500;5100;0;3000;0
28544;35;0;0;0;0;0;0;0,9936;5521;4232;5602;4123;4330;13245;0
28545;35;0;0;0;0;0;0;0,568;30580;50000;24517;14243;7852;4835;0
28546;39;0;0;-1;-1;0;0;0,5273;2000;510;16121;2000;2000;998;0
28547;44;2;2;0;0;0;2;0,1492;0;1529;1233;1195;0;1300;1
28548;33;-1;-1;-1;0;0;-1;0,1392;8651;19404;10000;2000;1106;3675;0
28549;33;0;0;0;-2;-2;-2;0,2049;1000;0;0;0;0;0;0
28550;34;0;0;0;0;0;0;0,2747;4000;4223;4004;4000;3500;3400;0
28551;34;0;0;0;0;0;0;1,017;1314;2000;1300;1000;1500;1000;0
28552;34;-2;-2;-2;-2;-2;-2;0,0077;2630;0;0;0;0;1980;0
28553;37;-1;-1;-1;2;-1;-1;0,0087;1050;2287;0;1050;1050;2174;1
28554;37;1;2;0;0;0;0;0,0103;0;1101;1027;117;141;72;0
28555;40;1;2;2;0;0;0;0,973;2522;0;3000;1083;1500;1500;0
28556;38;0;-1;-1;-1;-1;-1;0,1335;53400;0;51566;2093;5773;2984;0
28557;41;1;2;0;0;0;0;0,9347;13;2003;2008;5000;1005;3016;0
28558;41;-2;-2;-2;-2;-2;-2;0,0813;9750;0;30100;0;0;0;0
28559;35;-2;-2;-2;-2;-2;-2;0,016;1251;0;1620;0;4155;11089;0
28560;39;0;-1;-1;-1;0;-1;0,0073;2920;2500;2018;0;1068;0;1
28561;46;0;-1;2;-1;0;0;0,0427;10540;18;8591;0;10990;0;1
28562;39;0;0;0;0;0;0;0,1925;10000;10000;10535;15000;5000;13627;0
